,date,carrier,cancelled,total_delay,cases
,,,mean,mean,mean
86,2018-01-15,F9,0.0,24.75625,0.0
87,2018-01-15,NK,0.004338394793926247,10.175704989154013,0.0
88,2018-01-15,UA,0.0006798096532970768,11.39768864717879,0.0
89,2018-01-15,WN,0.0008401008120974517,10.10725287034444,0.0
90,2018-01-16,AA,0.0018058690744920992,6.746726862302483,0.0
91,2018-01-16,DL,0.0004578754578754579,7.978937728937729,0.0
92,2018-01-16,F9,0.0,8.694805194805195,0.0
93,2018-01-16,NK,0.004819277108433735,7.472289156626506,0.0
94,2018-01-16,UA,0.0016597510373443983,9.693775933609958,0.0
95,2018-01-16,WN,0.003596044351213665,12.479172909799221,0.0
96,2018-01-17,AA,0.0009099181073703367,22.504094631483166,0.0
97,2018-01-17,DL,0.039803439803439804,60.84864864864865,0.0
